Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
CEPQ.S2445,2002.06,1162,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2002.09,1146,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2002.12,1148,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2003.03,1142,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2003.06,1169,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2003.09,1169,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2003.12,1167,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2004.03,1166,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2004.06,1168,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2004.09,1151,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2004.12,1150,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2005.03,1160,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2005.06,1159,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2005.09,1153,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2005.12,1157,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2006.03,1159,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2006.06,1181,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2006.09,1179,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2006.12,1211,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2007.03,1210,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2007.06,1226,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2007.09,1246,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2007.12,1247,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2008.03,1248,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2008.06,1286,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2008.09,1298,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2008.12,1320,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2009.03,1376,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2009.06,1376,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2009.09,1407,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2009.12,1395,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2010.03,1410,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2010.06,1412,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2010.09,1436,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2010.12,1422,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2011.03,1400,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2011.06,1400,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2011.09,1391,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2011.12,1387,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2012.03,1416,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2012.06,1403,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2012.09,1421,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2012.12,1411,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2013.03,1390,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2013.06,1403,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2013.09,1415,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2013.12,1411,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2014.03,1425,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2014.06,1427,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2014.09,1437,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2014.12,1435,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2015.03,1467,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2015.06,1468,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2015.09,1490,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2015.12,1482,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2016.03,1477,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2016.06,1505,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2016.09,1501,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2016.12,1502,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2017.03,1484,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2017.06,1506,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2017.09,1501,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2017.12,1512,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2018.03,1513,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2018.06,1519,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2018.09,1548,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2018.12,1555,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2019.03,1609,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2019.06,1614,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2019.09,1579,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2019.12,1581,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
CEPQ.S2445,2020.03,1516,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)","Machinery for food , beverage and tobacco processing and parts thereof",,,,
